bar_code,Family,Genus,species,X,Y,value,variable_id
P775694,Sapotaceae,Micropholis,guyanensis,29,13,0.02083615134093187,5
P775694,Sapotaceae,Micropholis,guyanensis,29,13,24.44695833719573,6
P775694,Sapotaceae,Micropholis,guyanensis,29,13,1.7567624914254159,7
P775694,Sapotaceae,Micropholis,guyanensis,29,13,-32.56254911068777,8
P775694,Sapotaceae,Micropholis,guyanensis,29,13,49.34023438452165,9
P775694,Sapotaceae,Micropholis,guyanensis,29,13,43.04969208491636,10
P775694,Sapotaceae,Micropholis,guyanensis,29,13,9.035437487352874,11
P356001,Sapotaceae,Micropholis,guyanensis,85,21,19.558051036555028,1
P356001,Sapotaceae,Micropholis,guyanensis,85,21,231.88185638577986,2
P356001,Sapotaceae,Micropholis,guyanensis,85,21,1.5200907862640543,3
P356001,Sapotaceae,Micropholis,guyanensis,85,21,0.019519039971999098,5
P356001,Sapotaceae,Micropholis,guyanensis,85,21,26.055224220620495,6
P356001,Sapotaceae,Micropholis,guyanensis,85,21,3.0317773583424015,7
P356001,Sapotaceae,Micropholis,guyanensis,85,21,-34.26287344342967,8
P356001,Sapotaceae,Micropholis,guyanensis,85,21,73.03849734822504,9
P356001,Sapotaceae,Micropholis,guyanensis,85,21,49.70384650210662,10
P356001,Sapotaceae,Micropholis,guyanensis,85,21,11.418664690495268,11
P343549,Sapotaceae,Micropholis,guyanensis,1,42,34.676889221597406,1
P343549,Sapotaceae,Micropholis,guyanensis,1,42,217.42693513691054,2
P343549,Sapotaceae,Micropholis,guyanensis,1,42,0.9691586391095558,3
P343549,Sapotaceae,Micropholis,guyanensis,1,42,0.024200732611335363,5
P343549,Sapotaceae,Micropholis,guyanensis,1,42,21.47242710178362,6
P343549,Sapotaceae,Micropholis,guyanensis,1,42,1.795990263935064,7
P343549,Sapotaceae,Micropholis,guyanensis,1,42,-31.659633783332414,8
P343549,Sapotaceae,Micropholis,guyanensis,1,42,54.796705069957504,9
P343549,Sapotaceae,Micropholis,guyanensis,1,42,20.74944639265864,10
P343549,Sapotaceae,Micropholis,guyanensis,1,42,9.909627800631036,11
P947513,Sapotaceae,Micropholis,guyanensis,61,11,34.92456545521358,1
P947513,Sapotaceae,Micropholis,guyanensis,61,11,266.8095533217449,2
P947513,Sapotaceae,Micropholis,guyanensis,61,11,1.3335424300313643,3
P947513,Sapotaceae,Micropholis,guyanensis,61,11,0.020167014800172127,5
P947513,Sapotaceae,Micropholis,guyanensis,61,11,25.694810114452224,6
P947513,Sapotaceae,Micropholis,guyanensis,61,11,0.3457204712844806,7
P947513,Sapotaceae,Micropholis,guyanensis,61,11,-31.165363111623282,8
P947513,Sapotaceae,Micropholis,guyanensis,61,11,64.06716794042318,9
P947513,Sapotaceae,Micropholis,guyanensis,61,11,23.310294905211983,10
P947513,Sapotaceae,Micropholis,guyanensis,61,11,8.602791568480473,11
P765979,Sapotaceae,Micropholis,guyanensis,32,69,21.34379102196443,1
P765979,Sapotaceae,Micropholis,guyanensis,32,69,246.74185224285873,2
P765979,Sapotaceae,Micropholis,guyanensis,32,69,1.0902812763870002,3
P765979,Sapotaceae,Micropholis,guyanensis,32,69,0.020182197788108643,5
P765979,Sapotaceae,Micropholis,guyanensis,32,69,25.508750283233375,6
P765979,Sapotaceae,Micropholis,guyanensis,32,69,2.1362695388601383,7
P765979,Sapotaceae,Micropholis,guyanensis,32,69,-32.93336772709159,8
P765979,Sapotaceae,Micropholis,guyanensis,32,69,72.02531900089754,9
P765979,Sapotaceae,Micropholis,guyanensis,32,69,32.6893294601071,10
P765979,Sapotaceae,Micropholis,guyanensis,32,69,9.989555033577469,11
P833085,Sapotaceae,Micropholis,guyanensis,85,78,24.910893760906408,1
P833085,Sapotaceae,Micropholis,guyanensis,85,78,288.45129375129153,2
P833085,Sapotaceae,Micropholis,guyanensis,85,78,1.7404538055794578,3
P833085,Sapotaceae,Micropholis,guyanensis,85,78,0.019214004643991898,5
P833085,Sapotaceae,Micropholis,guyanensis,85,78,26.231824614022116,6
P833085,Sapotaceae,Micropholis,guyanensis,85,78,1.7541863827403454,7
P833085,Sapotaceae,Micropholis,guyanensis,85,78,-32.95803828772335,8
P833085,Sapotaceae,Micropholis,guyanensis,85,78,54.22629954734913,9
P833085,Sapotaceae,Micropholis,guyanensis,85,78,27.885257194705964,10
P833085,Sapotaceae,Micropholis,guyanensis,85,78,9.006972579815887,11
P658807,Sapotaceae,Micropholis,guyanensis,31,94,14.68387726221792,1
P658807,Sapotaceae,Micropholis,guyanensis,31,94,224.9708369925775,2
P658807,Sapotaceae,Micropholis,guyanensis,31,94,1.106755810485521,3
P658807,Sapotaceae,Micropholis,guyanensis,31,94,0.02284710319212926,5
P658807,Sapotaceae,Micropholis,guyanensis,31,94,22.17830871190759,6
P658807,Sapotaceae,Micropholis,guyanensis,31,94,2.6034317397465934,7
P658807,Sapotaceae,Micropholis,guyanensis,31,94,-33.22371406453693,8
P658807,Sapotaceae,Micropholis,guyanensis,31,94,48.56477276491954,9
P658807,Sapotaceae,Micropholis,guyanensis,31,94,53.080388349204,10
P658807,Sapotaceae,Micropholis,guyanensis,31,94,10.329013137828158,11
P895449,Sapotaceae,Micropholis,guyanensis,41,61,9.51425449839453,1
P895449,Sapotaceae,Micropholis,guyanensis,41,61,247.3349067332998,2
P895449,Sapotaceae,Micropholis,guyanensis,41,61,1.8494289730569478,3
P895449,Sapotaceae,Micropholis,guyanensis,41,61,0.020538251199626812,5
P895449,Sapotaceae,Micropholis,guyanensis,41,61,24.219769949757687,6
P895449,Sapotaceae,Micropholis,guyanensis,41,61,1.055828370949587,7
P895449,Sapotaceae,Micropholis,guyanensis,41,61,-32.960168870954284,8
P895449,Sapotaceae,Micropholis,guyanensis,41,61,51.441937729288966,9
P895449,Sapotaceae,Micropholis,guyanensis,41,61,70.71840877069562,10
P895449,Sapotaceae,Micropholis,guyanensis,41,61,9.6071522913033,11
P296995,Sapotaceae,Micropholis,guyanensis,69,2,16.339118086868048,1
P296995,Sapotaceae,Micropholis,guyanensis,69,2,247.3410620012157,2
P296995,Sapotaceae,Micropholis,guyanensis,69,2,1.2330381935131052,3
P296995,Sapotaceae,Micropholis,guyanensis,69,2,0.023966153085392086,5
P296995,Sapotaceae,Micropholis,guyanensis,69,2,22.163165704131647,6
P296995,Sapotaceae,Micropholis,guyanensis,69,2,1.151818135966012,7
P296995,Sapotaceae,Micropholis,guyanensis,69,2,-32.57826762975049,8
P296995,Sapotaceae,Micropholis,guyanensis,69,2,61.025478565842164,9
P296995,Sapotaceae,Micropholis,guyanensis,69,2,36.95603517311195,10
P296995,Sapotaceae,Micropholis,guyanensis,69,2,10.320438614241567,11
P146957,Sapotaceae,Micropholis,guyanensis,27,86,20.647426111114317,1
P146957,Sapotaceae,Micropholis,guyanensis,27,86,249.9314710517906,2
P146957,Sapotaceae,Micropholis,guyanensis,27,86,1.502761153089221,3
P146957,Sapotaceae,Micropholis,guyanensis,27,86,0.021180428293655337,5
P146957,Sapotaceae,Micropholis,guyanensis,27,86,22.834912656354874,6
P146957,Sapotaceae,Micropholis,guyanensis,27,86,2.1283120476225497,7
P146957,Sapotaceae,Micropholis,guyanensis,27,86,-33.510166439137826,8
P146957,Sapotaceae,Micropholis,guyanensis,27,86,77.70999433394827,9
P146957,Sapotaceae,Micropholis,guyanensis,27,86,49.792275791328855,10
P146957,Sapotaceae,Micropholis,guyanensis,27,86,9.660033849934164,11
P141185,Sapotaceae,Micropholis,guyanensis,63,3,19.60576938426909,1
P141185,Sapotaceae,Micropholis,guyanensis,63,3,248.70434876706767,2
P141185,Sapotaceae,Micropholis,guyanensis,63,3,1.473312831038173,3
P141185,Sapotaceae,Micropholis,guyanensis,63,3,0.022164739952992084,5
P141185,Sapotaceae,Micropholis,guyanensis,63,3,22.53317390196892,6
P141185,Sapotaceae,Micropholis,guyanensis,63,3,2.3879331655485636,7
P141185,Sapotaceae,Micropholis,guyanensis,63,3,-32.701746523883855,8
P141185,Sapotaceae,Micropholis,guyanensis,63,3,51.38254065227785,9
P141185,Sapotaceae,Micropholis,guyanensis,63,3,49.467738756567456,10
P141185,Sapotaceae,Micropholis,guyanensis,63,3,9.290283703159364,11
P617439,Sapotaceae,Micropholis,guyanensis,59,29,17.10812085103079,1
P617439,Sapotaceae,Micropholis,guyanensis,59,29,233.31539056838457,2
P617439,Sapotaceae,Micropholis,guyanensis,59,29,1.273851939041272,3
P617439,Sapotaceae,Micropholis,guyanensis,59,29,0.02359384750172325,5
P617439,Sapotaceae,Micropholis,guyanensis,59,29,21.918265908285424,6
P617439,Sapotaceae,Micropholis,guyanensis,59,29,1.3267395703831304,7
P617439,Sapotaceae,Micropholis,guyanensis,59,29,-33.60038034210019,8
P617439,Sapotaceae,Micropholis,guyanensis,59,29,58.82002601390954,9
P617439,Sapotaceae,Micropholis,guyanensis,59,29,45.16661986950851,10
P617439,Sapotaceae,Micropholis,guyanensis,59,29,10.62695791165422,11
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,16.949149252232242,1
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,256.8897917777619,2
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,1.1241547609105533,3
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,0.02079112774149832,5
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,23.599694335305934,6
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,0.7021386974430056,7
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,-33.82129831217485,8
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,54.55252866491458,9
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,41.68888925633718,10
P207299,Sapotaceae,Micropholis,guyanensis,19,45.5,10.519034418550033,11
P655653,Sapotaceae,Micropholis,guyanensis,3,97,50.76161094310333,1
P655653,Sapotaceae,Micropholis,guyanensis,3,97,292.76838861107746,2
P655653,Sapotaceae,Micropholis,guyanensis,3,97,1.9051749101248119,3
P655653,Sapotaceae,Micropholis,guyanensis,3,97,0.023194124491346533,5
P655653,Sapotaceae,Micropholis,guyanensis,3,97,22.878673982453392,6
P655653,Sapotaceae,Micropholis,guyanensis,3,97,1.57530737604076,7
P655653,Sapotaceae,Micropholis,guyanensis,3,97,-31.786095015942365,8
P655653,Sapotaceae,Micropholis,guyanensis,3,97,79.87473590905782,9
P655653,Sapotaceae,Micropholis,guyanensis,3,97,33.268095007762064,10
P655653,Sapotaceae,Micropholis,guyanensis,3,97,6.7614249876822345,11
P629809,Sapotaceae,Micropholis,guyanensis,16,47,56.097722824926734,1
P629809,Sapotaceae,Micropholis,guyanensis,16,47,283.0138490154362,2
P629809,Sapotaceae,Micropholis,guyanensis,16,47,1.402574832031589,3
P629809,Sapotaceae,Micropholis,guyanensis,16,47,0.017857693827454616,5
P629809,Sapotaceae,Micropholis,guyanensis,16,47,29.121276790042025,6
P629809,Sapotaceae,Micropholis,guyanensis,16,47,2.064027596473142,7
P629809,Sapotaceae,Micropholis,guyanensis,16,47,-32.201175559060395,8
P629809,Sapotaceae,Micropholis,guyanensis,16,47,76.67218631023655,9
P629809,Sapotaceae,Micropholis,guyanensis,16,47,25.421695214688874,10
P629809,Sapotaceae,Micropholis,guyanensis,16,47,7.123925781692988,11
P903712,Sapotaceae,Micropholis,guyanensis,39,26,24.09275185781689,1
P903712,Sapotaceae,Micropholis,guyanensis,39,26,288.24918490163157,2
P903712,Sapotaceae,Micropholis,guyanensis,39,26,1.5188149828324347,3
P903712,Sapotaceae,Micropholis,guyanensis,39,26,0.023774338443357267,5
P903712,Sapotaceae,Micropholis,guyanensis,39,26,22.237189192520106,6
P903712,Sapotaceae,Micropholis,guyanensis,39,26,1.0715618124048256,7
P903712,Sapotaceae,Micropholis,guyanensis,39,26,-30.90683382505133,8
P903712,Sapotaceae,Micropholis,guyanensis,39,26,61.883421059576065,9
P903712,Sapotaceae,Micropholis,guyanensis,39,26,43.37045053693285,10
P903712,Sapotaceae,Micropholis,guyanensis,39,26,8.610398760513402,11
P234751,Sapotaceae,Micropholis,guyanensis,8,26,41.480252302626944,1
P234751,Sapotaceae,Micropholis,guyanensis,8,26,251.68683469693184,2
P234751,Sapotaceae,Micropholis,guyanensis,8,26,2.1378561405471146,3
P234751,Sapotaceae,Micropholis,guyanensis,8,26,0.017322448269757415,5
P234751,Sapotaceae,Micropholis,guyanensis,8,26,28.453254226206,6
P234751,Sapotaceae,Micropholis,guyanensis,8,26,0.6582214174621434,7
P234751,Sapotaceae,Micropholis,guyanensis,8,26,-33.22081256196287,8
P234751,Sapotaceae,Micropholis,guyanensis,8,26,79.6070972693412,9
P234751,Sapotaceae,Micropholis,guyanensis,8,26,39.24252915842293,10
P234751,Sapotaceae,Micropholis,guyanensis,8,26,7.374992547849863,11
P968459,Sapotaceae,Micropholis,guyanensis,38,7,15.342213892405491,1
P968459,Sapotaceae,Micropholis,guyanensis,38,7,217.9885099324922,2
P968459,Sapotaceae,Micropholis,guyanensis,38,7,1.209294898173315,3
P968459,Sapotaceae,Micropholis,guyanensis,38,7,0.01815197407044124,5
P968459,Sapotaceae,Micropholis,guyanensis,38,7,27.863052536417797,6
P968459,Sapotaceae,Micropholis,guyanensis,38,7,-0.14817354783066827,7
P968459,Sapotaceae,Micropholis,guyanensis,38,7,-34.12356153357874,8
P968459,Sapotaceae,Micropholis,guyanensis,38,7,52.87669770461334,9
P968459,Sapotaceae,Micropholis,guyanensis,38,7,42.551771774389,10
P968459,Sapotaceae,Micropholis,guyanensis,38,7,11.6662854745055,11
P887103,Sapotaceae,Micropholis,guyanensis,21,10,17.189570537008596,1
P887103,Sapotaceae,Micropholis,guyanensis,21,10,257.07238194149153,2
P887103,Sapotaceae,Micropholis,guyanensis,21,10,1.2192114099183757,3
P887103,Sapotaceae,Micropholis,guyanensis,21,10,0.022087741685927812,5
P887103,Sapotaceae,Micropholis,guyanensis,21,10,22.985661617776515,6
P887103,Sapotaceae,Micropholis,guyanensis,21,10,1.931258858696491,7
P887103,Sapotaceae,Micropholis,guyanensis,21,10,-32.94489543752466,8
P887103,Sapotaceae,Micropholis,guyanensis,21,10,60.28110244012793,9
P887103,Sapotaceae,Micropholis,guyanensis,21,10,40.55648879303163,10
P887103,Sapotaceae,Micropholis,guyanensis,21,10,10.156277999216545,11
P194118,Sapotaceae,Micropholis,guyanensis,67,31,18.35824280075406,1
P194118,Sapotaceae,Micropholis,guyanensis,67,31,233.4625702903703,2
P194118,Sapotaceae,Micropholis,guyanensis,67,31,1.0521857260185672,3
P194118,Sapotaceae,Micropholis,guyanensis,67,31,0.02002420438257653,5
P194118,Sapotaceae,Micropholis,guyanensis,67,31,26.672254303110314,6
P194118,Sapotaceae,Micropholis,guyanensis,67,31,0.7049586198655905,7
P194118,Sapotaceae,Micropholis,guyanensis,67,31,-32.402349335749825,8
P194118,Sapotaceae,Micropholis,guyanensis,67,31,65.82220587339795,9
P194118,Sapotaceae,Micropholis,guyanensis,67,31,21.932125303770956,10
P194118,Sapotaceae,Micropholis,guyanensis,67,31,9.548208594635371,11
P616757,Sapotaceae,Micropholis,guyanensis,90,46,12.59293186888801,1
P616757,Sapotaceae,Micropholis,guyanensis,90,46,282.31738329353885,2
P616757,Sapotaceae,Micropholis,guyanensis,90,46,1.7736063280676524,3
P616757,Sapotaceae,Micropholis,guyanensis,90,46,0.021687776823260417,5
P616757,Sapotaceae,Micropholis,guyanensis,90,46,23.87430715883308,6
P616757,Sapotaceae,Micropholis,guyanensis,90,46,1.1216552493695282,7
P616757,Sapotaceae,Micropholis,guyanensis,90,46,-32.371583353761004,8
P616757,Sapotaceae,Micropholis,guyanensis,90,46,47.365396546292,9
P616757,Sapotaceae,Micropholis,guyanensis,90,46,50.275574979994815,10
P616757,Sapotaceae,Micropholis,guyanensis,90,46,8.371228476046976,11
P231385,Sapotaceae,Micropholis,guyanensis,34,52,27.45954046942194,1
P231385,Sapotaceae,Micropholis,guyanensis,34,52,267.3233607006079,2
P231385,Sapotaceae,Micropholis,guyanensis,34,52,1.1602662679633875,3
P231385,Sapotaceae,Micropholis,guyanensis,34,52,0.025106757098494716,5
P231385,Sapotaceae,Micropholis,guyanensis,34,52,21.157740309601152,6
P231385,Sapotaceae,Micropholis,guyanensis,34,52,1.9448924962674756,7
P231385,Sapotaceae,Micropholis,guyanensis,34,52,-31.91061643005868,8
P231385,Sapotaceae,Micropholis,guyanensis,34,52,79.79546171779359,9
P231385,Sapotaceae,Micropholis,guyanensis,34,52,33.556976020766086,10
P231385,Sapotaceae,Micropholis,guyanensis,34,52,8.5618152561975709,11
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,23.159019030465387,1
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,265.2220046722099,2
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,1.5029858365844946,3
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,0.022017645074116857,5
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,24.085737019330633,6
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,0.9428781573500171,7
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,-32.27061556081339,8
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,58.380252185989995,9
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,29.497670311014044,10
P412588,Sapotaceae,Micropholis,guyanensis,88.5,65.5,8.47415829223924,11
P244174,Sapotaceae,Micropholis,guyanensis,46,49,16.578824867349844,1
P244174,Sapotaceae,Micropholis,guyanensis,46,49,273.34353452562516,2
P244174,Sapotaceae,Micropholis,guyanensis,46,49,1.7129063127732633,3
P244174,Sapotaceae,Micropholis,guyanensis,46,49,0.018520743587279866,5
P244174,Sapotaceae,Micropholis,guyanensis,46,49,27.227188838214893,6
P244174,Sapotaceae,Micropholis,guyanensis,46,49,1.2036556062400883,7
P244174,Sapotaceae,Micropholis,guyanensis,46,49,-32.224405913359575,8
P244174,Sapotaceae,Micropholis,guyanensis,46,49,56.77443066286387,9
P244174,Sapotaceae,Micropholis,guyanensis,46,49,54.20631985095962,10
P244174,Sapotaceae,Micropholis,guyanensis,46,49,8.48839976070722,11
P854670,Sapotaceae,Micropholis,guyanensis,50,7,21.844981814262127,1
P854670,Sapotaceae,Micropholis,guyanensis,50,7,300.57780943210946,2
P854670,Sapotaceae,Micropholis,guyanensis,50,7,1.4045826394051157,3
P854670,Sapotaceae,Micropholis,guyanensis,50,7,0.018328555053286292,5
P854670,Sapotaceae,Micropholis,guyanensis,50,7,27.210682330341168,6
P854670,Sapotaceae,Micropholis,guyanensis,50,7,1.5851523213563776,7
P854670,Sapotaceae,Micropholis,guyanensis,50,7,-31.92504558429905,8
P854670,Sapotaceae,Micropholis,guyanensis,50,7,71.30916630205793,9
P854670,Sapotaceae,Micropholis,guyanensis,50,7,56.239061789191574,10
P854670,Sapotaceae,Micropholis,guyanensis,50,7,8.154832427715002,11
P805234,Sapotaceae,Micropholis,guyanensis,50,23,32.60281197140474,1
P805234,Sapotaceae,Micropholis,guyanensis,50,23,245.55216973034203,2
P805234,Sapotaceae,Micropholis,guyanensis,50,23,1.4389415951455164,3
P805234,Sapotaceae,Micropholis,guyanensis,50,23,0.02480721079398108,5
P805234,Sapotaceae,Micropholis,guyanensis,50,23,21.591765831245343,6
P805234,Sapotaceae,Micropholis,guyanensis,50,23,1.4022432535444742,7
P805234,Sapotaceae,Micropholis,guyanensis,50,23,-30.938840332689416,8
P805234,Sapotaceae,Micropholis,guyanensis,50,23,77.21693817923436,9
P805234,Sapotaceae,Micropholis,guyanensis,50,23,35.05975033294203,10
P805234,Sapotaceae,Micropholis,guyanensis,50,23,8.396640718492163,11
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,23.83932099818973,1
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,223.88219488910673,2
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,1.1019948708919056,3
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,0.02567538175557284,5
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,19.990010900306686,6
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,1.9019994650840086,7
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,-32.23365805957978,8
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,71.42977491571658,9
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,44.73126474040486,10
P727650,Sapotaceae,Micropholis,guyanensis,50.5,20.5,9.332742205053412,11
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,30.061991510200095,1
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,253.56920807215562,2
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,1.0929312097189399,3
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,0.022330735860825936,5
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,24.537503244830003,6
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,0.7752866406166783,7
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,-30.805075747862166,8
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,85.53731353326788,9
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,31.267594802969228,10
P302592,Sapotaceae,Micropholis,guyanensis,35,20.5,8.608390704041346,11
P632727,Sapotaceae,Micropholis,guyanensis,22,63,25.687591319585362,1
P632727,Sapotaceae,Micropholis,guyanensis,22,63,261.0249255460864,2
P632727,Sapotaceae,Micropholis,guyanensis,22,63,1.2522023391891928,3
P632727,Sapotaceae,Micropholis,guyanensis,22,63,0.021352160779559707,5
P632727,Sapotaceae,Micropholis,guyanensis,22,63,24.38696790606151,6
P632727,Sapotaceae,Micropholis,guyanensis,22,63,0.7774335685108151,7
P632727,Sapotaceae,Micropholis,guyanensis,22,63,-32.45511467925164,8
P632727,Sapotaceae,Micropholis,guyanensis,22,63,44.72743644459624,9
P632727,Sapotaceae,Micropholis,guyanensis,22,63,27.744512564696635,10
P632727,Sapotaceae,Micropholis,guyanensis,22,63,9.79990197237078,11
P290188,Sapotaceae,Micropholis,guyanensis,66,52,42.427618126107276,1
